object,turn,question,answer,eig,H_prior,H_post,kl,wasserstein,tv,cosine,euclidean,directional,gini_drop,margin_gain,rr_change,ndcg_gain,hybrid,js_divergence,semantic_shift,entropy_constrained_margin,surprisal_adj_belief_shift,fisher_info,normalized_kl,normalized_margin,calibrated_eig,log_odds_gain,entropy_weighted_conf_gain,cross_entropy_reduction,kl_to_truth_reduction,delta_surprisal,sem_info_cosine,sem_info_euclidean,sem_info_dot
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",0,What are some hobbies or activities you enjoy doing in your free time that you might also like to read about or stay updated on through online articles?,"Birdwatching, sustainable farming, and making crafts.",0.35986328125,1.3125,0.95263671875,0.111083984375,0.435546875,0.1708984375,0.0263671875,0.194091796875,,0.16455078125,0.19384765625,,,0.281982421875,,0.9929782152175903,0.14769345125566896,-0.1344236135482788,2.859375,0.08463541602182541,0.14769345125566896,0.27418154553004537,-0.931640625,-0.07694435119628906,-0.8671875,-0.8671875,-0.8671875,0.30759137868881226,0.7542778849601746,-0.6317043304443359
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",1,"What current events, social issues, or cultural trends do you find yourself thinking about or discussing with others, and would like to read more about to gain a deeper understanding or stay informed?","Environmental conservation, sustainable agriculture, and wildlife preservation.",0.3447265625,1.3125,0.9677734375,0.1744384765625,0.3291015625,0.1746826171875,0.03564453125,0.18798828125,,0.10986328125,-0.134521484375,,,0.34912109375,,0.9918426871299744,-0.10249255874291384,-0.1676621437072754,3.880859375,0.13290550493976758,-0.10249255874291384,0.2626488075226758,-1.3671875,-0.09597015380859375,-1.287109375,-1.287109375,-1.287109375,0.3195263147354126,0.7660580277442932,-0.6150344610214233
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",2,"What kinds of historical periods, scientific fields, or technological advancements fascinate you, and do you find yourself seeking out online articles or stories that explore their connections to modern life or society?",Environmental science and sustainability.,0.5234375,1.3125,0.7890625,0.3544921875,0.53369140625,0.21630859375,0.0263671875,0.2034912109375,,0.180908203125,0.059326171875,,,0.57080078125,,0.9914014339447021,0.04520089251275511,-0.19817161560058594,3.21484375,0.2700892836564626,0.04520089251275511,0.3988095207709751,-2.029296875,-0.113433837890625,-1.9375,-1.9375,-1.9375,0.32904231548309326,0.7815614342689514,-0.6159290671348572
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",3,"What types of stories, genres, or formats, such as profiles, opinion pieces, or investigative journalism, do you typically find most engaging or enjoyable to read, and are there any particular tone, style, or perspectives you prefer in the online articles you read?","I enjoy reading about environmental issues, sustainable living, and conservation, particularly articles on bird conservation and eco-friendly farming practices. I prefer informative and factual pieces with a neutral tone.",0.49267578125,1.3125,0.81982421875,0.210693359375,0.5517578125,0.2164306640625,0.037109375,0.2451171875,,0.220458984375,0.245849609375,,,0.4271240234375,,0.9890977740287781,0.1873139866680839,-0.17941808700561523,10.03125,0.16052827258645128,0.1873139866680839,0.3753720209495465,-1.572265625,-0.10269927978515625,-1.48828125,-1.48828125,-1.48828125,0.32289302349090576,0.7761194109916687,-0.6254807710647583
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",4,"What aspects of human experience, such as psychology, philosophy, economics, or education, intersect with your interests in environmental conservation and sustainability, and how do you think exploring these intersections could deepen your understanding of the issues that matter most to you?","Education, as it informs people about sustainability.",0.36376953125,1.3125,0.94873046875,0.2152099609375,0.375244140625,0.22705078125,0.07421875,0.255126953125,,0.11474609375,-0.1416015625,,,0.4422607421875,,0.9855709671974182,-0.10788690393990931,-0.16878175735473633,3.935546875,0.16396949279832768,-0.10788690393990931,0.27715773598356014,-1.3828125,-0.09661102294921875,-1.302734375,-1.302734375,-1.302734375,0.3255550265312195,0.7733252644538879,-0.610010027885437
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",0,What are some hobbies or activities you enjoy doing in your free time that you might also like to read about or stay updated on through online articles?,"Set design, fashion, gaming, and music.",0.3564453125,1.3125,0.9560546875,0.10107421875,0.43017578125,0.2086181640625,0.0419921875,0.2369384765625,,0.189208984375,0.294677734375,,,0.3096923828125,,0.989931583404541,0.22451636733701816,-0.11358380317687988,6.39453125,0.07700892798469389,0.22451636733701816,0.27157737888322,-0.828125,-0.060482025146484375,-0.78125,-0.78125,-0.78125,0.29399579763412476,0.7384771108627319,-0.6461814641952515
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",1,"What current events, social issues, or cultural trends do you find yourself drawn to or curious about, and would like to explore further through online articles?",Fashion trends and the gaming industry.,0.203125,1.3125,1.109375,0.07135009765625,0.235595703125,0.1214599609375,0.0234375,0.14013671875,,0.0634765625,-0.12548828125,,,0.19281005859375,,0.9955553412437439,-0.09561011831916101,-0.13065898418426514,3.23046875,0.05436197875248017,-0.09561011831916101,0.15476190358276645,-1.03125,-0.06957435607910156,-0.9765625,-0.9765625,-0.9765625,0.2781462073326111,0.7125920057296753,-0.6437036991119385
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",2,"What kinds of historical periods, scientific fields, or educational topics, such as technology, environment, or philosophy, fascinate you or do you think you might find interesting to learn more about through online articles?",None.,0.2900390625,1.3125,1.0224609375,0.0689697265625,0.376953125,0.14013671875,0.01806640625,0.15869140625,,0.130859375,0.155517578125,,,0.2091064453125,,0.9952304363250732,0.11848958243055557,-0.1160660982131958,2.69140625,0.05254836269486962,0.11848958243055557,0.2209821411734694,-0.85546875,-0.06180381774902344,-0.806640625,-0.806640625,-0.806640625,0.28626346588134766,0.7260519862174988,-0.6459121108055115
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",3,"What types of stories, genres, or formats, such as biographies, travelogues, opinion pieces, or investigative journalism, do you typically find most engaging or enjoyable to read about in online articles?","None, I prefer gaming and music content.",0.56689453125,1.3125,0.74560546875,0.286376953125,0.61376953125,0.2447509765625,0.04541015625,0.275634765625,,0.25439453125,0.286865234375,,,0.5311279296875,,0.9864587187767029,0.21856398642998867,-0.18278717994689941,9.6171875,0.21819196262329935,0.21856398642998867,0.43191963956632656,-2.134765625,-0.09733200073242188,-2.05859375,-2.05859375,-2.05859375,0.31482934951782227,0.7684414386749268,-0.6372362375259399
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",4,"What kinds of lifestyle or entertainment topics, such as food, travel, sports, or wellness, do you think you might be interested in reading about online, even if they aren't directly related to your current hobbies or interests in set design, fashion, gaming, and music?",None.,0.34326171875,1.3125,0.96923828125,0.14990234375,0.3701171875,0.170166015625,0.02490234375,0.1639404296875,,0.1123046875,-0.070556640625,,,0.320068359375,,0.9938973784446716,-0.053757440066609985,-0.1563093662261963,4.09375,0.11421130865362814,-0.053757440066609985,0.26153273610260774,-1.435546875,-0.08323287963867188,-1.369140625,-1.369140625,-1.369140625,0.29038161039352417,0.7308311462402344,-0.6412908434867859
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",0,What are some hobbies or activities you enjoy doing in your free time that you might also like to read about or stay updated on through online articles?,"Playing the piano, gardening, and volunteering at an animal shelter.",0.388671875,1.3125,0.923828125,0.1314697265625,0.46435546875,0.16943359375,0.02490234375,0.195068359375,,0.169921875,0.1767578125,,,0.3009033203125,,0.9928319454193115,0.13467261802154196,-0.10169470310211182,4.484375,0.10016740995110546,0.13467261802154196,0.2961309501247166,-1.001953125,-0.04674339294433594,-0.96484375,-0.96484375,-0.96484375,0.25784915685653687,0.6918648481369019,-0.6781802177429199
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",1,"What kinds of issues or current events do you find yourself thinking about or discussing with others, even if they aren't directly related to your hobbies or daily activities?","Mental health, workplace culture, animal welfare, and environmental conservation.",0.51806640625,1.3125,0.79443359375,0.2266845703125,0.57373046875,0.2325439453125,0.04296875,0.261962890625,,0.237060546875,0.275146484375,,,0.459228515625,,0.9877175688743591,0.20963541506944447,-0.12069165706634521,3.86328125,0.17271205225552722,0.20963541506944447,0.39471725889739234,-1.369140625,-0.05547523498535156,-1.32421875,-1.32421875,-1.32421875,0.26972323656082153,0.7108045220375061,-0.6766825318336487
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",2,"What types of stories, genres, or formats, such as historical accounts, scientific explanations, personal essays, or cultural critiques, do you usually find most engaging or thought-provoking when reading online articles?","I don't usually read online articles, I'd rather play piano or tend to my garden.",0.2666015625,1.3125,1.0458984375,0.058685302734375,0.3427734375,0.160400390625,0.02734375,0.1810302734375,,0.1376953125,0.2197265625,,,0.219085693359375,,0.9939894080162048,0.1674107130102041,-0.06718647480010986,30.5625,0.04471261126647535,0.1674107130102041,0.20312499845238097,-0.55078125,-0.030881881713867188,-0.525390625,-0.525390625,-0.525390625,0.24844980239868164,0.6772749423980713,-0.6801090240478516
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",3,"What are some places, whether they're cities, countries, or regions, that fascinate you or hold a special significance, and would you be interested in reading articles about their history, culture, food, or daily life?",None.,0.244140625,1.3125,1.068359375,0.058319091796875,0.31982421875,0.120361328125,0.0107421875,0.11810302734375,,0.09716796875,0.058349609375,,,0.178680419921875,,0.9970937371253967,0.04445684489937642,-0.08810055255889893,2.9921875,0.04443359341145834,0.04445684489937642,0.18601190334467121,-0.80078125,-0.04049491882324219,-0.767578125,-0.767578125,-0.767578125,0.24517333507537842,0.6714956164360046,-0.6782841086387634
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",4,"What kinds of challenges, successes, or innovations in various fields, such as technology, education, healthcare, or the arts, do you think have the potential to significantly impact society or your own life, and would you like to learn more about through online articles?",Technology innovations in animal welfare and online education platforms for psychology.,0.416015625,1.3125,0.896484375,0.3125,0.47607421875,0.326171875,0.15576171875,0.37158203125,,0.1513671875,0.051025390625,,,0.638671875,,0.9709229469299316,0.03887648779903628,-0.11415600776672363,23.75,0.23809523628117915,0.03887648779903628,0.31696428329931975,-1.228515625,-0.052471160888671875,-1.1875,-1.1875,-1.1875,0.25607264041900635,0.6888146996498108,-0.6776738166809082
