object,turn,question,answer,eig,H_prior,H_post,kl,wasserstein,tv,cosine,euclidean,directional,gini_drop,margin_gain,rr_change,ndcg_gain,hybrid,js_divergence,semantic_shift,entropy_constrained_margin,surprisal_adj_belief_shift,fisher_info,normalized_kl,normalized_margin,calibrated_eig,log_odds_gain,entropy_weighted_conf_gain,cross_entropy_reduction,kl_to_truth_reduction,delta_surprisal,sem_info_cosine,sem_info_euclidean,sem_info_dot
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",0,What are some hobbies or activities you enjoy doing in your free time that you might also like to read about or stay updated on through online articles?,"Birdwatching, sustainable farming, and making crafts.",0.08154296875,0.6025390625,0.52099609375,0.2164306640625,0.310302734375,0.1170654296875,0.01171875,0.1314697265625,,-0.0166015625,-0.10595703125,,,0.33349609375,,0.9968622326850891,-0.17585088849155087,-0.10421091318130493,3.662109375,0.3591977249948384,-0.17585088849155087,0.13533225059027187,-1.18359375,-0.021164625883102417,-1.146484375,-1.146484375,-1.146484375,0.3866300582885742,0.8599298000335693,-0.5848604440689087
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",1,"What current events, social issues, or cultural trends do you find yourself thinking about or discussing with others, and would like to read more about to gain a deeper understanding or stay informed?","Environmental conservation, sustainable agriculture, and wildlife preservation.",0.15185546875,0.6025390625,0.45068359375,0.29345703125,0.320068359375,0.11102294921875,0.01123046875,0.1273193359375,,0.014404296875,-0.0791015625,,,0.40447998046875,,0.9970136880874634,-0.13128038680014398,-0.1307389736175537,9.125,0.48703402757337366,-0.13128038680014398,0.2520259277459554,-1.98046875,-0.026552319526672363,-1.935546875,-1.935546875,-1.935546875,0.3951597213745117,0.8718525767326355,-0.5804935097694397
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",2,"What kinds of historical periods, scientific fields, or technological advancements fascinate you, and do you find yourself seeking out online articles or stories that explore their connections to modern life or society?",Environmental science and sustainability.,-0.0283203125,0.6025390625,0.630859375,0.54833984375,0.486328125,0.267578125,0.06787109375,0.314697265625,,-0.157470703125,-0.389404296875,,,0.81591796875,,0.9828729629516602,-0.6462722745254001,-0.1435050368309021,2.595703125,0.9100486072627264,-0.6462722745254001,-0.047001619965483646,-2.8515625,-0.029145032167434692,-2.802734375,-2.802734375,-2.802734375,0.3679059147834778,0.8308686017990112,-0.5890505909919739
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",3,"What types of stories, genres, or formats, such as profiles, opinion pieces, or investigative journalism, do you typically find most engaging or enjoyable to read, and are there any particular tone, style, or perspectives you prefer in the online articles you read?","I enjoy reading about environmental issues, sustainable living, and conservation, particularly articles on bird conservation and eco-friendly farming practices. I prefer informative and factual pieces with a neutral tone.",-0.09716796875,0.6025390625,0.69970703125,0.517578125,0.53125,0.319580078125,0.10595703125,0.386962890625,,-0.202880859375,-0.4990234375,,,0.837158203125,,0.9740199446678162,-0.8282009587021428,-0.13001465797424316,2.677734375,0.8589951235071149,-0.8282009587021428,-0.16126417884709043,-1.94921875,-0.0264052152633667,-1.904296875,-1.904296875,-1.904296875,0.3564819097518921,0.8151373863220215,-0.5944894552230835
":
Education: Master's degree in Environmental Science
Occupation: Environmental Consultant for a non-government organization
Hobbies: Birdwatching, sustainable farming, and making crafts.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",4,"What aspects of human experience, such as psychology, philosophy, economics, or education, intersect with your interests in environmental conservation and sustainability, and how do you think exploring these intersections could deepen your understanding of the issues that matter most to you?","Education, as it informs people about sustainability.",0.230224609375,0.6025390625,0.372314453125,0.219970703125,0.269775390625,0.108154296875,0.00537109375,0.1002197265625,,0.0789794921875,0.0087890625,,,0.328125,,0.9981508255004883,0.014586709644460441,-0.12856602668762207,5.6875,0.36507292749052384,0.014586709644460441,0.382090755409061,-1.88671875,-0.02611100673675537,-1.841796875,-1.841796875,-1.841796875,0.40429818630218506,0.8862049579620361,-0.577926754951477
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",0,What are some hobbies or activities you enjoy doing in your free time that you might also like to read about or stay updated on through online articles?,"Set design, fashion, gaming, and music.",-0.0986328125,0.6025390625,0.701171875,0.249267578125,0.383056640625,0.2066650390625,0.03955078125,0.2435302734375,,-0.1416015625,-0.2958984375,,,0.4559326171875,,0.9897805452346802,-0.49108589136350156,-0.09572288393974304,8.578125,0.41369529297205865,-0.49108589136350156,-0.16369529712116718,-1.521484375,-0.01758815348148346,-1.490234375,-1.490234375,-1.490234375,0.3148745894432068,0.7692508101463318,-0.6388094425201416
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",1,"What current events, social issues, or cultural trends do you find yourself drawn to or curious about, and would like to explore further through online articles?",Fashion trends and the gaming industry.,0.173828125,0.6025390625,0.4287109375,0.2587890625,0.3046875,0.1104736328125,0.0087890625,0.116455078125,,0.03369140625,-0.05224609375,,,0.3692626953125,,0.9974756240844727,-0.08670988510873708,-0.11558800935745239,2.955078125,0.42949756175355747,-0.08670988510873708,0.2884927018571065,-2.783203125,-0.02123817801475525,-2.748046875,-2.748046875,-2.748046875,0.3376448154449463,0.8072407841682434,-0.6378090381622314
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",2,"What kinds of historical periods, scientific fields, or educational topics, such as technology, environment, or philosophy, fascinate you or do you think you might find interesting to learn more about through online articles?",None.,-0.14697265625,0.6025390625,0.74951171875,0.204345703125,0.345703125,0.1949462890625,0.03515625,0.2342529296875,,-0.153076171875,-0.2890625,,,0.3992919921875,,0.9905663728713989,-0.4797406727511434,-0.08966827392578125,3.33984375,0.3391409992337053,-0.4797406727511434,-0.2439222001656996,-1.326171875,-0.016475677490234375,-1.294921875,-1.294921875,-1.294921875,0.3123356103897095,0.7650458216667175,-0.6387472152709961
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",3,"What types of stories, genres, or formats, such as biographies, travelogues, opinion pieces, or investigative journalism, do you typically find most engaging or enjoyable to read about in online articles?","None, I prefer gaming and music content.",0.0302734375,0.6025390625,0.572265625,0.1876220703125,0.3134765625,0.1318359375,0.01513671875,0.1475830078125,,-0.044677734375,-0.14013671875,,,0.3194580078125,,0.9961239695549011,-0.2325769815533415,-0.10648107528686523,5.875,0.31138573227132915,-0.2325769815533415,0.050243110997585966,-2.017578125,-0.01956486701965332,-1.982421875,-1.982421875,-1.982421875,0.32748425006866455,0.7899700403213501,-0.6380794048309326
":
Education: Bachelor's degree in Graphic Design
Occupation: Graphic Designer at a startup
Hobbies: Set design, fashion, gaming, and listening to music.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",4,"What kinds of lifestyle or entertainment topics, such as food, travel, sports, or wellness, do you think you might be interested in reading about online, even if they aren't directly related to your current hobbies or interests in set design, fashion, gaming, and music?",None.,0.12646484375,0.6025390625,0.47607421875,0.06927490234375,0.19189453125,0.072265625,0.00244140625,0.0667724609375,,0.05078125,0.015625,,,0.14154052734375,,0.9991776347160339,0.025931928256818563,-0.08136194944381714,4.828125,0.11497163504487917,0.025931928256818563,0.20988654432862525,-1.103515625,-0.01494947075843811,-1.076171875,-1.076171875,-1.076171875,0.33446598052978516,0.8032944798469543,-0.6406089067459106
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",0,What are some hobbies or activities you enjoy doing in your free time that you might also like to read about or stay updated on through online articles?,"Playing the piano, gardening, and volunteering at an animal shelter.",0.12841796875,0.6025390625,0.47412109375,0.1632080078125,0.27294921875,0.0960693359375,0.0068359375,0.10211181640625,,0.025634765625,-0.04443359375,,,0.25927734375,,0.9980579018592834,-0.07374392098032778,-0.10058194398880005,2.216796875,0.27086709437005013,-0.07374392098032778,0.21312803536072755,-2.548828125,-0.017560571432113647,-2.517578125,-2.517578125,-2.517578125,0.29819244146347046,0.7578045725822449,-0.6739230155944824
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",1,"What kinds of issues or current events do you find yourself thinking about or discussing with others, even if they aren't directly related to your hobbies or daily activities?","Mental health, workplace culture, animal welfare, and environmental conservation.",0.144287109375,0.6025390625,0.458251953125,0.1396484375,0.253662109375,0.09283447265625,0.0048828125,0.0914306640625,,0.0421142578125,-0.01904296875,,,0.23248291015625,,0.9984406232833862,-0.03160453756299762,-0.10047662258148193,7.0546875,0.2317666087953159,-0.03160453756299762,0.2394651499965589,-2.533203125,-0.01754218339920044,-2.505859375,-2.505859375,-2.505859375,0.3000243902206421,0.761047899723053,-0.6740472912788391
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",2,"What types of stories, genres, or formats, such as historical accounts, scientific explanations, personal essays, or cultural critiques, do you usually find most engaging or thought-provoking when reading online articles?","I don't usually read online articles, I'd rather play piano or tend to my garden.",0.03076171875,0.6025390625,0.57177734375,0.05450439453125,0.17822265625,0.057403564453125,0.00341796875,0.06646728515625,,0.002197265625,-0.0283203125,,,0.111907958984375,,0.9991797208786011,-0.047001619965483646,-0.07335636019706726,6.328125,0.09045785911460538,-0.047001619965483646,0.05105348375561154,-1.130859375,-0.012807264924049377,-1.111328125,-1.111328125,-1.111328125,0.29185450077056885,0.7476344704627991,-0.6755461692810059
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",3,"What are some places, whether they're cities, countries, or regions, that fascinate you or hold a special significance, and would you be interested in reading articles about their history, culture, food, or daily life?",None.,0.15234375,0.6025390625,0.4501953125,0.0859375,0.209716796875,0.08233642578125,0.0029296875,0.0758056640625,,0.060546875,0.01611328125,,,0.16827392578125,,0.9989372491836548,0.026742301014844143,-0.08478373289108276,5.33203125,0.1426256054125021,0.026742301014844143,0.252836300503981,-1.513671875,-0.014802366495132446,-1.490234375,-1.490234375,-1.490234375,0.3004465103149414,0.7623056769371033,-0.6750997304916382
":
Education: Bachelor's degree in Psychology
Occupation: HR Manager at a tech company
Hobbies: Playing the piano, gardening, and volunteering at a local animal shelter.
Answer the following questions about your interests from the perspective of this person. Assume you do not have any interests other than those presented here.",4,"What kinds of challenges, successes, or innovations in various fields, such as technology, education, healthcare, or the arts, do you think have the potential to significantly impact society or your own life, and would you like to learn more about through online articles?",Technology innovations in animal welfare and online education platforms for psychology.,0.4356689453125,0.6025390625,0.1668701171875,0.314208984375,0.2257080078125,0.1162109375,0.00341796875,0.128662109375,,0.1934814453125,0.13037109375,,,0.430419921875,,0.9974435567855835,0.2163695263928299,-0.10816508531570435,4.0390625,0.5214748697894608,0.2163695263928299,0.7230550933483239,-4.4921875,-0.018884509801864624,-4.458984375,-4.458984375,-4.458984375,0.31831300258636475,0.7936611175537109,-0.6743590235710144
